	merge_cluster																									
CNI00890_3	222763	222874	112	utr5E	24.00	13.00	14.00	4.00	6.00	5.00	13.00	14.00	13.00	5.00	4.00	7.00	92.00	76.00	58.00	61.00	69.00	31.00	47.00	58.00	59.00	
CNI00920_1	229371	229397	27	cdsE	7.00	7.00	2.00	16.00	10.00	19.00	9.00	9.00	16.00	25.00	21.00	19.00	14.00	18.00	13.00	0	0	0	6.00	7.00	5.00	
CNI00920_2	229509	229616	108	utr5E	543.00	389.00	253.00	242.00	182.00	230.00	235.00	221.00	217.00	221.00	182.00	150.00	407.00	431.00	323.00	202.00	191.00	322.00	170.00	202.00	157.00	
CNI00950_1	232489	232524	36	cdsE	0	0	0	6.00	6.00	7.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNI00950_2	232590	232596	7	cdsI	0	0	0	5.00	13.00	17.00	0	0	0	3.00	4.00	3.00	0	0	0	3.00	8.00	1.00	0	0	0	
CNI00950_3	232980	233033	54	utr5E	129.00	124.00	67.00	29.00	21.00	24.00	62.00	59.00	57.00	42.00	34.00	35.00	113.00	89.00	99.00	35.00	29.00	18.00	59.00	61.00	64.00	
CNI00970_1	236412	236631	220	cdsE	0	0	0	209.00	198.00	157.00	11.00	14.00	9.00	80.00	66.00	39.00	7.00	4.00	4.00	154.00	123.00	57.00	12.00	19.00	16.00	
CNI00970_2	236682	236739	58	cdsE	0	0	0	115.00	68.00	65.00	28.00	27.00	32.00	88.00	60.00	30.00	4.00	8.00	5.00	16.00	7.00	6.00	14.00	18.00	26.00	
CNI00970_3	240546	240546	1	cdsE	0	0	0	3.00	7.00	3.00	1.00	1.00	1.00	0	0	0	4.00	4.00	4.00	8.00	2.00	2.00	3.00	1.00	2.00	
CNI00970_4	241070	241089	20	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00	7.00	9.00	
CNI00970_5	241574	241623	50	utr5E	0	0	0	20.00	17.00	19.00	7.00	7.00	4.00	5.00	6.00	7.00	1.00	2.00	2.00	3.00	5.00	5.00	2.00	4.00	2.00	
CNI00980_1	242363	242373	11	cdsE	0	0	0	0	0	0	0	0	0	4.00	2.00	2.00	0	0	0	4.00	4.00	8.00	0	0	0	
CNI00980_2	242433	242517	85	cdsE	0	0	0	8.00	13.00	7.00	8.00	5.00	5.00	25.00	28.00	18.00	1.00	1.00	2.00	6.00	9.00	14.00	6.00	15.00	6.00	
CNI00980_3	242649	242746	98	cdsE	1.00	1.00	1.00	11.00	6.00	5.00	5.00	7.00	4.00	24.00	25.00	19.00	0	0	0	0	0	0	3.00	5.00	4.00	
CNI00980_4	243154	243167	14	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	5.00	5.00	5.00	2.00	1.00	1.00	0	0	0	
CNI00980_5	243629	243704	76	utr5E	237.00	126.00	81.00	21.00	24.00	38.00	71.00	41.00	29.00	41.00	49.00	64.00	15.00	28.00	25.00	15.00	20.00	24.00	91.00	106.00	75.00	
CNI00990_1	244021	244080	60	utr3E	0	0	0	0	0	0	249.00	339.00	442.00	329.00	232.00	164.00	0	0	0	1.00	1.00	1.00	40.00	34.00	30.00	
CNI00990_2	244303	244513	211	cdsE	0	0	0	0	0	0	430.00	570.00	462.00	360.00	451.00	310.00	0	0	0	0	0	0	71.00	70.00	104.00	
CNI00990_3	245107	245222	116	utr5E	143.00	108.00	117.00	24.00	31.00	27.00	1850.00	1758.00	1612.00	1382.00	1376.00	1511.00	27.00	7.00	15.00	53.00	55.00	48.00	424.00	380.00	413.00	
CNI01005_1	250061	250061	1	cdsE	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNI01005_2	250199	250199	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNI01005_3	250227	250252	26	cdsE	0	0	0	0	0	0	2.00	1.00	1.00	1.00	1.00	1.00	2.00	2.00	2.00	0	0	0	6.00	11.00	6.00	
CNI01005_4	250252	250252	1	cdsE	0	0	0	0	0	0	2.00	1.00	1.00	1.00	1.00	1.00	2.00	2.00	2.00	0	0	0	0	0	0	
CNI01005_5	250258	250258	1	cdsE	6.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNI01005_6	250457	250457	1	utr5I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	
CNI01020_1	254746	254787	42	cdsE	0	0	0	0	0	0	6.00	10.00	7.00	4.00	2.00	3.00	0	0	0	0	0	0	0	0	0	
CNI01020_2	255667	255709	43	utr5E	19.00	14.00	22.00	17.00	16.00	11.00	35.00	31.00	32.00	8.00	4.00	6.00	39.00	23.00	18.00	12.00	8.00	13.00	5.00	8.00	10.00	
CNI01050_1	260043	260139	97	utr5E	338.00	235.00	177.00	207.00	149.00	138.00	167.00	152.00	161.00	66.00	46.00	92.00	202.00	207.00	261.00	214.00	198.00	201.00	106.00	114.00	93.00	
CNI01110_1	276086	276086	1	cdsE	0	0	0	0	0	0	0	0	0	3.00	2.00	2.00	0	0	0	4.00	4.00	6.00	0	0	0	
CNI01110_2	276142	276211	70	cdsE	0	0	0	10.00	21.00	23.00	16.00	13.00	6.00	28.00	36.00	22.00	1.00	1.00	2.00	20.00	13.00	13.00	5.00	4.00	6.00	
CNI01110_3	276226	276226	1	cdsI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	
CNI01110_4	276305	276305	1	cdsE	3.00	4.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNI01110_5	276313	276315	3	cdsE	0	0	0	4.00	2.00	3.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNI01110_6	276450	276495	46	cdsI	0	0	0	4.00	4.00	5.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNI01110_7	276547	276547	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	1.00	3.00	2.00	0	0	0	0	0	0	
CNI01120_1	277612	278306	695	utr5E	12134.00	8246.00	7290.00	3360.00	3067.00	3560.00	2352.00	2193.00	1626.00	1412.00	1227.00	1356.00	19656.00	10644.00	9549.00	5112.00	6090.00	1817.00	2069.00	2060.00	1454.00	
CNI01170_1	289151	289240	90	utr5E	1082.00	370.00	452.00	180.00	227.00	168.00	285.00	292.00	288.00	265.00	264.00	198.00	455.00	382.00	280.00	318.00	313.00	299.00	567.00	528.00	522.00	
CNI01190_1	291716	291770	55	cdsE	0	0	0	2.00	2.00	4.00	2.00	2.00	3.00	9.00	20.00	12.00	4.00	8.00	4.00	6.00	6.00	9.00	7.00	12.00	8.00	
CNI01190_2	293286	293314	29	utr5E	100.00	69.00	38.00	69.00	62.00	58.00	59.00	53.00	51.00	36.00	39.00	42.00	95.00	101.00	58.00	76.00	81.00	51.00	53.00	77.00	46.00	
CNI01210_1	294648	294655	8	utr3E	0	0	0	1.00	2.00	2.00	0	0	0	0	0	0	0	0	0	2.00	4.00	2.00	0	0	0	
CNI01210_2	295066	295068	3	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	5.00	5.00	3.00	1.00	3.00	1.00	0	0	0	
CNI01210_3	296159	296187	29	utr5E	6.00	6.00	10.00	7.00	6.00	7.00	5.00	1.00	1.00	2.00	1.00	2.00	17.00	22.00	7.00	16.00	18.00	14.00	3.00	1.00	2.00	
CNI01210_4	296363	296363	1	utr5E	0	0	0	0	0	0	0	0	0	1.00	2.00	4.00	0	0	0	0	0	0	0	0	0	
CNI01210_5	296367	296373	7	utr5E	2.00	1.00	1.00	0	0	0	3.00	3.00	2.00	0	0	0	0	0	0	0	0	0	2.00	3.00	8.00	
CNI01230_1	300443	300443	1	cdsE	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNI01230_2	300647	300692	46	cdsE	0	0	0	0	0	0	12.00	10.00	14.00	25.00	14.00	14.00	3.00	2.00	2.00	0	0	0	2.00	2.00	3.00	
CNI01230_3	301295	301296	2	cdsE	0	0	0	0	0	0	2.00	3.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNI01230_4	302551	302551	1	cdsE	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	
CNI01230_5	303516	303582	67	utr5E	17.00	23.00	11.00	8.00	7.00	5.00	6.00	2.00	5.00	2.00	6.00	3.00	36.00	37.00	24.00	18.00	18.00	10.00	5.00	8.00	2.00	
CNI01250_1	310414	310529	116	cdsI	0	0	0	6.00	3.00	6.00	0	0	0	27.00	25.00	25.00	0	0	0	26.00	28.00	30.00	0	0	0	
CNI01250_2	311028	311028	1	cdsE	0	0	0	3.00	2.00	5.00	0	0	0	0	0	0	8.00	5.00	5.00	4.00	6.00	1.00	1.00	1.00	2.00	
CNI01250_3	311867	311901	35	utr5E	17.00	19.00	12.00	10.00	12.00	14.00	9.00	12.00	10.00	10.00	8.00	12.00	27.00	21.00	24.00	25.00	24.00	36.00	4.00	7.00	6.00	
CNI01300_1	389738	390179	442	utr5I	16226.00	13680.00	13640.00	3696.00	3935.00	11741.00	2557.00	2609.00	1953.00	30974.00	25748.00	28797.00	10948.00	12597.00	9368.00	18516.00	20061.00	13772.00	6058.00	5430.00	6631.00	
CNI01310_1	395299	395520	222	utr5E	86.00	71.00	46.00	40.00	30.00	35.00	25.00	25.00	21.00	26.00	21.00	20.00	239.00	111.00	118.00	82.00	92.00	32.00	74.00	84.00	60.00	
CNI01310_2	395577	395592	16	utr5E	11.00	8.00	3.00	5.00	6.00	9.00	17.00	16.00	24.00	2.00	9.00	14.00	1.00	2.00	2.00	6.00	7.00	1.00	2.00	6.00	2.00	
CNI01355_1	405603	405620	18	cdsE	3.00	1.00	3.00	3.00	5.00	4.00	0	0	0	0	0	0	4.00	3.00	3.00	7.00	17.00	5.00	0	0	0	
CNI01355_2	405906	405934	29	cdsI	0	0	0	2.00	2.00	2.00	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	
CNI01355_3	406390	406390	1	utr5E	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNI01355_4	406474	406500	27	utr5E	0	0	0	9.00	6.00	17.00	1.00	4.00	2.00	3.00	4.00	3.00	0	0	0	0	0	0	0	0	0	
CNI01355_5	406500	406500	1	utr5E	0	0	0	0	0	0	1.00	4.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNI01355_6	406562	406562	1	utr5E	0	0	0	1.00	2.00	2.00	0	0	0	2.00	2.00	1.00	0	0	0	0	0	0	0	0	0	
CNI01380_1	411608	411608	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNI01380_2	412550	412550	1	cdsI	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNI01380_3	412854	412868	15	cdsI	2.00	1.00	1.00	0	0	0	0	0	0	0	0	0	3.00	3.00	2.00	1.00	1.00	2.00	3.00	3.00	2.00	
CNI01390_1	414599	414728	130	utr5E	189.00	148.00	108.00	48.00	35.00	27.00	413.00	368.00	254.00	73.00	95.00	123.00	88.00	125.00	130.00	14.00	11.00	13.00	265.00	416.00	219.00	
CNI01420_1	420840	420946	107	utr5E	209.00	122.00	91.00	61.00	60.00	45.00	149.00	148.00	121.00	108.00	117.00	136.00	162.00	96.00	128.00	47.00	58.00	48.00	137.00	161.00	120.00	
CNI01440_1	423690	423763	74	cdsI	70.00	47.00	35.00	25.00	15.00	25.00	83.00	73.00	81.00	51.00	51.00	38.00	22.00	31.00	16.00	16.00	17.00	7.00	30.00	19.00	17.00	
CNI01440_2	424834	424886	53	cdsE	0	0	0	0	0	0	0	0	0	2.00	3.00	2.00	4.00	8.00	3.00	25.00	43.00	29.00	2.00	1.00	2.00	
CNI01440_3	425884	425884	1	utr5E	0	0	0	9.00	1.00	9.00	0	0	0	5.00	12.00	4.00	0	0	0	0	0	0	0	0	0	
CNI01460_1	429032	429109	78	utr5E	443.00	243.00	234.00	204.00	132.00	154.00	125.00	128.00	106.00	80.00	81.00	101.00	230.00	219.00	198.00	128.00	122.00	91.00	125.00	156.00	116.00	
CNI01480_1	431276	431441	166	utr5E	900.00	811.00	498.00	284.00	212.00	227.00	320.00	256.00	188.00	143.00	117.00	131.00	711.00	955.00	786.00	330.00	340.00	243.00	213.00	285.00	239.00	
CNI01500_1	433181	433181	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	3.00	0	0	0	
CNI01500_2	434756	434821	66	cdsE	0	0	0	0	0	0	0	0	0	3.00	5.00	3.00	0	0	0	0	0	0	2.00	1.00	1.00	
CNI01500_3	435582	435654	73	cdsE	0	0	0	2.00	3.00	2.00	20.00	19.00	18.00	0	0	0	16.00	18.00	13.00	0	0	0	15.00	18.00	12.00	
CNI01500_4	436036	436036	1	cdsE	0	0	0	3.00	2.00	1.00	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNI01500_5	436202	436263	62	utr5E	170.00	88.00	93.00	8.00	9.00	4.00	88.00	75.00	64.00	26.00	22.00	20.00	45.00	34.00	34.00	8.00	5.00	5.00	153.00	189.00	104.00	
CNI01520_1	438597	438698	102	cdsE	4.00	1.00	3.00	0	0	0	6.00	5.00	8.00	22.00	32.00	29.00	1.00	2.00	1.00	3.00	1.00	2.00	23.00	25.00	21.00	
CNI01520_2	438863	438966	104	utr5E	63.00	33.00	34.00	25.00	21.00	33.00	85.00	73.00	65.00	66.00	80.00	92.00	115.00	70.00	83.00	81.00	57.00	132.00	153.00	154.00	97.00	
CNI01540_1	441190	441274	85	utr3E	0	0	0	1.00	1.00	1.00	0	0	0	14.00	15.00	15.00	4.00	1.00	1.00	14.00	8.00	13.00	10.00	12.00	8.00	
CNI01540_2	441321	441356	36	cdsE	0	0	0	0	0	0	0	0	0	9.00	5.00	4.00	0	0	0	6.00	7.00	12.00	1.00	2.00	2.00	
CNI01540_3	441502	441540	39	cdsE	9.00	2.00	5.00	1.00	4.00	1.00	0	0	0	17.00	7.00	13.00	0	0	0	3.00	2.00	4.00	8.00	12.00	7.00	
CNI01540_4	443581	443584	4	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	7.00	2.00	5.00	0	0	0	0	0	0	
CNI01540_5	443622	443716	95	utr5E	0	0	0	13.00	13.00	7.00	14.00	25.00	24.00	26.00	14.00	21.00	13.00	14.00	13.00	4.00	8.00	2.00	24.00	33.00	26.00	
CNI01540_6	443746	443770	25	utr5E	0	0	0	9.00	16.00	10.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNI01540_7	443843	443866	24	utr5E	0	0	0	11.00	9.00	13.00	5.00	9.00	5.00	2.00	3.00	2.00	1.00	1.00	1.00	8.00	5.00	4.00	6.00	3.00	8.00	
CNI01540_8	444239	444268	30	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	5.00	4.00	5.00	8.00	14.00	5.00	10.00	8.00	12.00	
CNI01540_9	444517	444526	10	utr5E	18.00	7.00	5.00	18.00	18.00	16.00	19.00	18.00	19.00	13.00	16.00	11.00	10.00	8.00	7.00	16.00	11.00	17.00	25.00	15.00	21.00	
CNI01560_1	452538	452608	71	utr5E	61.00	29.00	32.00	6.00	6.00	12.00	125.00	140.00	163.00	58.00	63.00	56.00	15.00	16.00	11.00	1.00	1.00	2.00	54.00	52.00	57.00	
CNI01580_1	457492	457726	235	utr5E	88.00	71.00	59.00	16.00	27.00	19.00	3695.00	3468.00	3142.00	1791.00	1875.00	2202.00	6.00	3.00	5.00	1.00	5.00	3.00	111.00	124.00	155.00	
CNI01580_2	457856	457915	60	utr5E	31.00	31.00	20.00	2.00	2.00	3.00	101.00	96.00	70.00	21.00	16.00	25.00	0	0	0	0	0	0	85.00	40.00	24.00	
CNI01590_1	460252	460614	363	utr5E	1867.00	1386.00	1282.00	2363.00	1891.00	1861.00	6849.00	6375.00	5425.00	2113.00	1534.00	2618.00	2863.00	1654.00	1838.00	1859.00	2000.00	2165.00	4608.00	4428.00	3344.00	
CNI01610_1	463234	463371	138	utr5E	137.00	118.00	101.00	26.00	32.00	35.00	173.00	169.00	191.00	192.00	216.00	187.00	38.00	64.00	25.00	64.00	65.00	23.00	79.00	99.00	108.00	
CNI01630_1	466241	466281	41	utr5E	295.00	238.00	199.00	156.00	125.00	156.00	133.00	108.00	78.00	62.00	60.00	74.00	366.00	346.00	337.00	275.00	274.00	70.00	78.00	109.00	74.00	
CNI01650_1	469722	469778	57	utr5E	161.00	109.00	91.00	112.00	75.00	56.00	82.00	83.00	57.00	59.00	42.00	75.00	368.00	201.00	194.00	126.00	156.00	37.00	63.00	62.00	39.00	
CNI01670_1	472378	472445	68	cdsE	0	0	0	20.00	19.00	16.00	0	0	0	18.00	11.00	14.00	0	0	0	42.00	43.00	47.00	0	0	0	
CNI01670_2	474500	474537	38	utr5E	6.00	5.00	7.00	7.00	6.00	5.00	0	0	0	1.00	1.00	1.00	22.00	11.00	7.00	15.00	19.00	15.00	3.00	11.00	6.00	
CNI01670_3	474707	474766	60	utr5E	22.00	22.00	15.00	11.00	12.00	11.00	27.00	24.00	19.00	5.00	2.00	5.00	45.00	26.00	28.00	29.00	30.00	47.00	9.00	18.00	11.00	
CNI01680_1	474896	474907	12	cdsE	0	0	0	0	0	0	0	0	0	20.00	14.00	17.00	0	0	0	0	0	0	6.00	2.00	2.00	
CNI01680_2	475658	475715	58	utr5E	164.00	103.00	81.00	45.00	35.00	47.00	138.00	125.00	113.00	63.00	65.00	93.00	72.00	101.00	101.00	54.00	69.00	58.00	79.00	80.00	52.00	
CNI01690_1	476518	476671	154	utr5E	1074.00	673.00	494.00	275.00	241.00	305.00	324.00	371.00	292.00	322.00	363.00	341.00	1535.00	1135.00	1039.00	610.00	830.00	463.00	370.00	347.00	274.00	
CNI01730_1	483489	483528	40	utr5E	520.00	318.00	225.00	255.00	149.00	201.00	109.00	114.00	104.00	78.00	51.00	45.00	64.00	80.00	65.00	80.00	48.00	43.00	211.00	230.00	227.00	
CNI01770_1	493758	493820	63	utr5E	470.00	217.00	204.00	266.00	214.00	232.00	81.00	81.00	64.00	91.00	76.00	85.00	221.00	234.00	192.00	242.00	222.00	187.00	131.00	167.00	134.00	
CNI01790_1	496298	496390	93	cdsE	0	0	0	9.00	13.00	18.00	2.00	2.00	3.00	33.00	24.00	24.00	0	0	0	9.00	9.00	29.00	0	0	0	
CNI01790_2	502734	502808	75	utr5E	277.00	198.00	172.00	224.00	163.00	123.00	82.00	71.00	32.00	16.00	23.00	14.00	149.00	267.00	151.00	196.00	176.00	31.00	91.00	163.00	109.00	
CNI01810_1	504935	505052	118	utr5E	152.00	122.00	67.00	48.00	65.00	48.00	108.00	139.00	110.00	57.00	54.00	60.00	127.00	136.00	130.00	37.00	37.00	26.00	69.00	116.00	96.00	
CNI01825_1	507228	507262	35	utr5E	151.00	94.00	56.00	51.00	39.00	54.00	38.00	54.00	51.00	28.00	27.00	48.00	135.00	109.00	91.00	89.00	93.00	97.00	66.00	44.00	31.00	
CNI01850_1	512381	512475	95	cdsE	0	0	0	3.00	3.00	2.00	0	0	0	22.00	19.00	12.00	0	0	0	1.00	2.00	1.00	2.00	2.00	2.00	
CNI01850_2	512543	512559	17	cdsE	0	0	0	0	0	0	2.00	1.00	1.00	9.00	9.00	11.00	3.00	2.00	1.00	1.00	1.00	3.00	0	0	0	
CNI01850_3	515387	515434	48	utr5E	127.00	138.00	101.00	88.00	44.00	58.00	73.00	63.00	50.00	28.00	26.00	28.00	214.00	157.00	121.00	70.00	96.00	53.00	62.00	106.00	50.00	
CNI01870_1	517824	517824	1	cdsE	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNI01870_2	517827	517905	79	cdsE	3.00	1.00	1.00	3.00	3.00	4.00	0	0	0	4.00	3.00	4.00	0	0	0	6.00	9.00	9.00	2.00	1.00	1.00	
CNI01870_3	517937	517937	1	cdsE	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNI01870_4	518758	518808	51	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00	2.00	3.00	0	0	0	
CNI01870_5	518997	519104	108	utr5E	0	0	0	124.00	89.00	128.00	0	0	0	0	0	0	0	0	0	1.00	3.00	2.00	0	0	0	
CNI01870_6	519256	519269	14	utr5E	0	0	0	8.00	8.00	5.00	0	0	0	0	0	0	0	0	0	10.00	5.00	4.00	0	0	0	
CNI01880_1	521808	521994	187	utr5E	555.00	465.00	303.00	121.00	75.00	84.00	194.00	174.00	149.00	102.00	85.00	86.00	347.00	306.00	299.00	125.00	143.00	112.00	129.00	203.00	179.00	
CNI01910_1	531801	532017	217	utr5E	1897.00	1862.00	1734.00	115.00	155.00	79.00	1326.00	1352.00	931.00	431.00	342.00	643.00	945.00	1086.00	1230.00	276.00	313.00	267.00	1304.00	1654.00	1319.00	
CNI01930_1	535757	535984	228	utr5E	256.00	123.00	103.00	816.00	499.00	588.00	161.00	168.00	148.00	691.00	455.00	712.00	84.00	85.00	92.00	212.00	207.00	78.00	41.00	34.00	51.00	
CNI01940_1	536430	536430	1	cdsI	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	
CNI01940_2	537066	537066	1	cdsE	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	0	0	0	1.00	1.00	3.00	0	0	0	
CNI01940_3	537715	537718	4	cdsE	0	0	0	5.00	4.00	3.00	0	0	0	11.00	4.00	9.00	0	0	0	2.00	3.00	1.00	3.00	2.00	2.00	
CNI01940_4	537826	537826	1	cdsE	0	0	0	2.00	2.00	1.00	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNI01940_5	538074	538197	124	cdsE	2.00	2.00	1.00	11.00	9.00	6.00	0	0	0	0	0	0	8.00	12.00	8.00	6.00	4.00	4.00	0	0	0	
CNI01940_6	539142	539212	71	utr5E	12.00	15.00	9.00	22.00	16.00	16.00	3.00	2.00	3.00	0	0	0	16.00	25.00	19.00	6.00	8.00	2.00	0	0	0	
CNI01960_1	541642	541688	47	cdsE	0	0	0	0	0	0	5.00	6.00	4.00	19.00	20.00	14.00	0	0	0	0	0	0	1.00	2.00	1.00	
CNI01960_2	542520	542659	140	utr5E	249.00	245.00	208.00	78.00	60.00	55.00	223.00	224.00	173.00	72.00	89.00	169.00	456.00	324.00	290.00	81.00	102.00	57.00	95.00	101.00	63.00	
CNI01990_1	547837	548030	194	cdsE	0	0	0	0	0	0	14.00	18.00	22.00	45.00	59.00	59.00	0	0	0	0	0	0	3.00	2.00	2.00	
CNI01990_2	549771	549858	88	cdsE	0	0	0	0	0	0	37.00	42.00	49.00	15.00	15.00	16.00	0	0	0	0	0	0	1.00	1.00	1.00	
CNI01990_3	549925	550037	113	utr5E	139.00	115.00	101.00	17.00	15.00	15.00	276.00	260.00	313.00	233.00	287.00	268.00	28.00	25.00	16.00	6.00	10.00	9.00	44.00	73.00	65.00	
CNI02000_1	550986	551018	33	cdsE	0	0	0	0	0	0	0	0	0	6.00	5.00	4.00	0	0	0	0	0	0	1.00	2.00	1.00	
CNI02000_2	551079	551118	40	cdsE	0	0	0	2.00	1.00	2.00	2.00	3.00	2.00	6.00	5.00	5.00	1.00	1.00	2.00	3.00	1.00	1.00	19.00	25.00	13.00	
CNI02000_3	552754	552810	57	utr5E	56.00	55.00	40.00	35.00	38.00	25.00	70.00	50.00	55.00	29.00	26.00	27.00	93.00	102.00	68.00	62.00	58.00	57.00	94.00	105.00	59.00	
CNI02010_1	553846	554028	183	cdsE	109.00	57.00	34.00	31.00	21.00	24.00	208.00	303.00	324.00	321.00	324.00	227.00	189.00	199.00	163.00	10.00	40.00	19.00	99.00	168.00	193.00	
CNI02010_2	556094	556148	55	utr5E	34.00	40.00	26.00	17.00	15.00	23.00	14.00	14.00	20.00	15.00	10.00	16.00	35.00	32.00	30.00	9.00	12.00	8.00	20.00	26.00	19.00	
CNI02030_1	558905	558977	73	cdsE	0	0	0	27.00	21.00	20.00	0	0	0	3.00	3.00	3.00	13.00	13.00	9.00	3.00	2.00	2.00	0	0	0	
CNI02030_2	560223	560303	81	utr5E	318.00	243.00	205.00	162.00	125.00	101.00	89.00	89.00	44.00	18.00	22.00	45.00	706.00	467.00	480.00	345.00	361.00	402.00	110.00	125.00	79.00	
CNI02040_1	563062	563156	95	utr5E	22.00	32.00	16.00	1.00	1.00	1.00	18.00	11.00	17.00	0	0	0	8.00	5.00	10.00	0	0	0	5.00	2.00	2.00	
CNI02040_2	563330	563349	20	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	16.00	15.00	12.00	16.00	20.00	10.00	3.00	3.00	3.00	
CNI02060_1	569494	569617	124	utr5E	198.00	215.00	171.00	1.00	2.00	1.00	15.00	16.00	28.00	4.00	1.00	1.00	123.00	84.00	88.00	0	0	0	2.00	3.00	2.00	
CNI02060_2	569728	569857	130	utr5E	179.00	145.00	124.00	19.00	23.00	18.00	20.00	11.00	9.00	4.00	4.00	3.00	333.00	297.00	268.00	27.00	50.00	16.00	46.00	40.00	33.00	
CNI02090_1	576027	576254	228	cdsE	81.00	34.00	43.00	155.00	205.00	262.00	6.00	15.00	6.00	165.00	126.00	95.00	9.00	10.00	12.00	192.00	206.00	255.00	7.00	10.00	7.00	
CNI02090_2	576882	577043	162	cdsE	1.00	1.00	1.00	42.00	38.00	35.00	16.00	18.00	24.00	46.00	43.00	34.00	35.00	37.00	23.00	16.00	21.00	19.00	47.00	72.00	49.00	
CNI02090_3	579452	579533	82	utr5E	186.00	139.00	119.00	81.00	88.00	82.00	100.00	78.00	79.00	42.00	29.00	28.00	361.00	202.00	169.00	156.00	165.00	69.00	95.00	85.00	88.00	
CNI02100_1	580948	580968	21	cdsE	0	0	0	0	0	0	8.00	12.00	15.00	7.00	8.00	8.00	10.00	18.00	6.00	0	0	0	8.00	7.00	6.00	
CNI02100_2	581909	581984	76	utr5E	96.00	90.00	71.00	53.00	27.00	35.00	77.00	66.00	60.00	26.00	22.00	28.00	135.00	162.00	96.00	53.00	47.00	37.00	60.00	89.00	67.00	
CNI02110_1	583680	583843	164	cdsE	346.00	200.00	190.00	54.00	54.00	41.00	272.00	271.00	330.00	525.00	461.00	490.00	82.00	69.00	66.00	72.00	70.00	66.00	150.00	191.00	140.00	
CNI02110_2	584995	585246	252	utr5E	590.00	572.00	330.00	272.00	170.00	179.00	564.00	458.00	379.00	341.00	328.00	304.00	298.00	422.00	411.00	292.00	305.00	148.00	307.00	488.00	408.00	
CNI02130_1	588814	588825	12	cdsE	0	0	0	0	0	0	0	0	0	10.00	10.00	6.00	6.00	3.00	2.00	2.00	2.00	1.00	0	0	0	
CNI02130_2	589172	589230	59	cdsE	1.00	2.00	2.00	0	0	0	9.00	12.00	7.00	7.00	10.00	7.00	2.00	1.00	1.00	2.00	1.00	1.00	9.00	8.00	8.00	
CNI02130_3	589665	589755	91	utr5E	19.00	28.00	15.00	4.00	3.00	2.00	39.00	37.00	35.00	7.00	19.00	21.00	33.00	31.00	30.00	8.00	12.00	8.00	23.00	24.00	18.00	
CNI02160_1	600589	600589	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	
CNI02160_2	600591	600591	1	cdsE	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
