Gene_name	nSites	nLocations	Tot	cdsAlt	utr5Altx	utr3Altx
CNI04160	2	2	2369	TRUE	FALSE	FALSE
CNI04170	2	2	2893	TRUE	FALSE	FALSE
CNI04180	7	2	229	TRUE	FALSE	FALSE
CNI04190	5	1	496	TRUE	FALSE	FALSE
CNI04200	3	2	135	FALSE	TRUE	FALSE
CNI04210	3	3	103	TRUE	FALSE	FALSE
CNI04220	1	1	10142	FALSE	FALSE	FALSE
CNI04230	1	1	3538	FALSE	FALSE	FALSE
CNI04240	11	2	450	TRUE	TRUE	FALSE
CNI04250	1	1	7992	FALSE	FALSE	FALSE
CNI04260	1	1	4041	FALSE	FALSE	FALSE
CNI04270	2	2	4526	TRUE	FALSE	FALSE
CNI04280	1	1	1957	FALSE	FALSE	FALSE
CNI04290	5	2	1459	TRUE	FALSE	FALSE
CNI04305	8	2	1072	TRUE	FALSE	FALSE
CNI04320	6	3	482	TRUE	FALSE	FALSE
CNI04330	5	2	730	TRUE	FALSE	FALSE
CNI04340	1	1	253295	FALSE	FALSE	FALSE
CNI04350	3	3	3563	TRUE	FALSE	FALSE
CNI04360	1	1	16962	FALSE	FALSE	FALSE
CNI04370	4	2	3011	TRUE	FALSE	FALSE
CNI04380	1	1	1904	FALSE	FALSE	FALSE
CNI04400	9	3	551	TRUE	FALSE	TRUE
CNI04410	3	2	69	TRUE	FALSE	FALSE
CNI04420	2	2	4526	TRUE	FALSE	FALSE
CNJ00010	1	1	3	TRUE	FALSE	FALSE
CNJ00030	1	1	11456	FALSE	FALSE	FALSE
CNJ00050	1	1	3539	FALSE	FALSE	FALSE
CNJ00060	1	1	7480	FALSE	FALSE	FALSE
CNJ00070	4	3	1371	TRUE	FALSE	FALSE
CNJ00080	2	2	4875	TRUE	FALSE	FALSE
CNJ00090	1	1	18780	FALSE	FALSE	FALSE
CNJ00100	3	3	2388	TRUE	FALSE	FALSE
CNJ00110	2	2	961	TRUE	FALSE	FALSE
CNJ00130	2	2	8139	TRUE	FALSE	FALSE
CNJ00140	4	3	10322	TRUE	FALSE	FALSE
CNJ00150	2	2	5117	TRUE	FALSE	FALSE
CNJ00160	1	1	5530	FALSE	FALSE	FALSE
CNJ00170	1	1	5393	FALSE	FALSE	FALSE
CNJ00180	1	1	3063	FALSE	FALSE	FALSE
CNJ00190	7	3	119	TRUE	FALSE	FALSE
CNJ00200	1	1	9956	FALSE	FALSE	FALSE
CNJ00210	7	3	611	TRUE	FALSE	FALSE
CNJ00220	3	2	4413	FALSE	FALSE	TRUE
CNJ00230	3	3	3824	TRUE	FALSE	FALSE
CNJ00240	3	2	652	TRUE	FALSE	FALSE
CNJ00250	2	2	2403	TRUE	FALSE	FALSE
CNJ00260	1	1	16893	FALSE	FALSE	FALSE
CNJ00270	2	2	5624	TRUE	FALSE	FALSE
CNJ00280	2	1	12676	FALSE	TRUE	FALSE
CNJ00290	2	1	16089	FALSE	TRUE	FALSE
CNJ00300	7	2	615	TRUE	FALSE	FALSE
CNJ00310	4	2	880	TRUE	TRUE	FALSE
CNJ00320	7	2	459	FALSE	TRUE	TRUE
CNJ00330	5	2	804	TRUE	FALSE	FALSE
CNJ00340	1	1	1354	FALSE	FALSE	FALSE
CNJ00350	5	2	115	TRUE	TRUE	FALSE
CNJ00360	3	2	108	TRUE	FALSE	FALSE
CNJ00370	1	1	1381	FALSE	FALSE	FALSE
CNJ00390	3	2	2315	TRUE	FALSE	FALSE
CNJ00400	1	1	20283	FALSE	FALSE	FALSE
CNJ00410	2	1	51084	FALSE	TRUE	FALSE
CNJ00413	8	4	231	TRUE	TRUE	TRUE
CNJ00415	4	3	652	TRUE	FALSE	FALSE
CNJ00430	1	1	10668	FALSE	FALSE	FALSE
CNJ00460	1	1	7673	FALSE	FALSE	FALSE
CNJ00470	4	2	711	TRUE	FALSE	FALSE
CNJ00475	1	1	8249	FALSE	FALSE	FALSE
CNJ00480	2	2	1147	TRUE	FALSE	FALSE
CNJ00490	2	2	8939	TRUE	FALSE	FALSE
CNJ00493	15	2	255	TRUE	TRUE	FALSE
CNJ00495	2	1	45	TRUE	FALSE	FALSE
CNJ00500	1	1	14775	FALSE	FALSE	FALSE
CNJ00510	3	2	3403	TRUE	FALSE	FALSE
CNJ00520	4	2	560	TRUE	FALSE	FALSE
CNJ00530	4	3	2560	TRUE	FALSE	FALSE
CNJ00540	8	3	340	TRUE	TRUE	FALSE
CNJ00550	4	3	492	TRUE	TRUE	FALSE
CNJ00560	5	2	69	TRUE	TRUE	FALSE
CNJ00570	7	3	278	TRUE	TRUE	FALSE
CNJ00580	2	2	29	TRUE	FALSE	FALSE
CNJ00585	2	2	2050	TRUE	FALSE	FALSE
CNJ00590	5	3	1367	TRUE	TRUE	FALSE
CNJ00600	2	2	425	TRUE	FALSE	FALSE
CNJ00605	6	3	420	TRUE	FALSE	TRUE
CNJ00610	2	2	6550	FALSE	FALSE	FALSE
CNJ00620	1	1	4518	FALSE	FALSE	FALSE
CNJ00630	1	1	11210	TRUE	FALSE	FALSE
CNJ00640	2	1	9765	FALSE	TRUE	FALSE
CNJ00650	1	1	11585	FALSE	FALSE	FALSE
CNJ00660	4	2	637	TRUE	FALSE	FALSE
CNJ00670	1	1	14840	FALSE	FALSE	FALSE
CNJ00680	1	1	19091	FALSE	FALSE	FALSE
CNJ00690	1	1	1880	FALSE	FALSE	FALSE
CNJ00700	3	1	346	FALSE	TRUE	FALSE
CNJ00710	1	1	7204	FALSE	FALSE	FALSE
CNJ00720	2	2	7918	TRUE	FALSE	FALSE
CNJ00730	4	2	4458	TRUE	TRUE	FALSE
CNJ00740	2	2	2314	TRUE	FALSE	FALSE
CNJ00750	1	1	5702	FALSE	FALSE	FALSE
CNJ00760	5	2	826	TRUE	TRUE	FALSE
CNJ00770	2	2	3532	TRUE	FALSE	FALSE
CNJ00800	1	1	7862	FALSE	FALSE	FALSE
CNJ00810	6	3	3169	TRUE	FALSE	FALSE
CNJ00820	4	2	793	TRUE	FALSE	FALSE
CNJ00830	1	1	3201	FALSE	FALSE	FALSE
CNJ00840	2	2	1007	TRUE	FALSE	FALSE
CNJ00850	3	2	1686	TRUE	FALSE	FALSE
CNJ00860	2	2	8643	TRUE	FALSE	FALSE
CNJ00870	3	2	948	TRUE	FALSE	FALSE
CNJ00880	2	2	1479	TRUE	FALSE	FALSE
CNJ00890	1	1	7000	FALSE	FALSE	FALSE
CNJ00900	1	1	2910	FALSE	FALSE	FALSE
CNJ00905	5	2	962	TRUE	FALSE	FALSE
CNJ00910	1	1	4184	FALSE	FALSE	FALSE
CNJ00920	4	2	2353	TRUE	TRUE	FALSE
CNJ00925	3	2	3354	TRUE	FALSE	FALSE
CNJ00930	1	1	20185	FALSE	FALSE	FALSE
CNJ00940	5	2	3521	TRUE	TRUE	FALSE
CNJ00950	4	2	78481	TRUE	FALSE	FALSE
CNJ00965	2	1	11524	TRUE	FALSE	FALSE
CNJ00970	4	2	1938	TRUE	FALSE	FALSE
CNJ00980	1	1	8592	FALSE	FALSE	FALSE
CNJ00990	1	1	7111	FALSE	FALSE	FALSE
CNJ01000	1	1	17267	FALSE	FALSE	FALSE
CNJ01010	1	1	6018	FALSE	FALSE	FALSE
CNJ01020	1	1	20999	FALSE	FALSE	FALSE
CNJ01030	2	2	487	TRUE	FALSE	FALSE
CNJ01040	1	1	4420	FALSE	FALSE	FALSE
CNJ01050	3	2	1043	TRUE	FALSE	FALSE
CNJ01055	1	1	1750	FALSE	FALSE	FALSE
CNJ01060	1	1	28768	FALSE	FALSE	FALSE
CNJ01070	1	1	57641	FALSE	FALSE	FALSE
CNJ01075	1	1	3599	FALSE	FALSE	FALSE
CNJ01080	1	1	26935	FALSE	FALSE	FALSE
CNJ01090	2	2	8329	TRUE	FALSE	FALSE
CNJ01100	1	1	2135	FALSE	FALSE	FALSE
CNJ01110	1	1	30235	FALSE	FALSE	FALSE
CNJ01120	1	1	1092	FALSE	FALSE	FALSE
CNJ01130	6	2	1080	TRUE	TRUE	FALSE
CNJ01135	3	2	490	TRUE	FALSE	FALSE
CNJ01140	1	1	11205	FALSE	FALSE	FALSE
CNJ01150	1	1	3695	FALSE	FALSE	FALSE
CNJ01160	5	2	917	TRUE	FALSE	FALSE
CNJ01170	3	2	545	TRUE	FALSE	FALSE
CNJ01180	1	1	68364	FALSE	FALSE	FALSE
CNJ01190	4	2	7001	TRUE	FALSE	FALSE
CNJ01200	4	2	223	TRUE	FALSE	FALSE
CNJ01210	1	1	3712	FALSE	FALSE	FALSE
CNJ01220	7	3	536	TRUE	TRUE	FALSE
CNJ01230	1	1	5747	FALSE	FALSE	FALSE
CNJ01240	2	2	1306	TRUE	FALSE	FALSE
CNJ01250	1	1	25746	FALSE	FALSE	FALSE
CNJ01255	4	2	647	TRUE	TRUE	FALSE
CNJ01260	6	2	67	TRUE	TRUE	FALSE
CNJ01270	4	2	1006	TRUE	FALSE	FALSE
CNJ01280	1	1	7491	FALSE	FALSE	FALSE
CNJ01290	1	1	5082	FALSE	FALSE	FALSE
CNJ01300	5	2	396	TRUE	FALSE	FALSE
CNJ01330	12	2	365	TRUE	FALSE	FALSE
CNJ01340	2	2	2942	TRUE	FALSE	FALSE
CNJ01350	2	1	20	FALSE	TRUE	FALSE
CNJ01370	4	2	1727	TRUE	TRUE	FALSE
CNJ01380	7	3	719	TRUE	FALSE	FALSE
CNJ01390	4	2	1477	TRUE	TRUE	FALSE
CNJ01400	2	2	1062	TRUE	FALSE	FALSE
CNJ01410	1	1	5916	FALSE	FALSE	FALSE
CNJ01420	2	2	3506	TRUE	FALSE	FALSE
CNJ01430	1	1	3094	FALSE	FALSE	FALSE
CNJ01440	9	4	302	TRUE	TRUE	FALSE
CNJ01450	1	1	3767	FALSE	FALSE	FALSE
CNJ01460	1	1	10618	FALSE	FALSE	FALSE
CNJ01470	1	1	5089	FALSE	FALSE	FALSE
CNJ01480	4	3	493	TRUE	FALSE	FALSE
CNJ01490	1	1	790	FALSE	FALSE	FALSE
CNJ01500	3	2	2051	TRUE	FALSE	FALSE
CNJ01510	3	2	2515	TRUE	FALSE	FALSE
CNJ01520	2	2	2745	TRUE	FALSE	FALSE
CNJ01530	1	1	7472	FALSE	FALSE	FALSE
CNJ01540	2	2	5227	TRUE	FALSE	FALSE
CNJ01550	2	2	2157	TRUE	FALSE	FALSE
CNJ01555	2	2	1182	TRUE	FALSE	FALSE
CNJ01560	1	1	46302	FALSE	FALSE	FALSE
CNJ01570	2	2	5793	TRUE	FALSE	FALSE
CNJ01580	4	3	1651	TRUE	FALSE	FALSE
CNJ01590	5	2	1456	TRUE	FALSE	FALSE
CNJ01600	1	1	39737	FALSE	FALSE	FALSE
CNJ01610	4	3	741	TRUE	TRUE	FALSE
CNJ01625	3	2	2068	TRUE	FALSE	FALSE
CNJ01630	9	3	619	TRUE	FALSE	FALSE
CNJ01640	2	2	1344	TRUE	FALSE	FALSE
CNJ01650	3	2	1694	TRUE	FALSE	FALSE
CNJ01660	5	2	740	TRUE	TRUE	FALSE
CNJ01670	5	2	7213	TRUE	FALSE	FALSE
CNJ01680	3	2	12683	TRUE	FALSE	FALSE
CNJ01690	1	1	3934	FALSE	FALSE	FALSE
CNJ01700	5	2	1297	TRUE	FALSE	FALSE
CNJ01720	3	2	2780	TRUE	TRUE	FALSE
CNJ01730	2	2	1179	TRUE	FALSE	FALSE
CNJ01740	3	2	1634	TRUE	FALSE	FALSE
CNJ01750	2	2	7708	TRUE	FALSE	FALSE
CNJ01760	3	2	2199	TRUE	FALSE	FALSE
CNJ01770	3	2	3334	TRUE	FALSE	FALSE
CNJ01775	5	3	827	TRUE	TRUE	FALSE
CNJ01780	3	2	4986	TRUE	FALSE	FALSE
CNJ01790	1	1	50898	FALSE	FALSE	FALSE
CNJ01800	2	2	9591	TRUE	FALSE	FALSE
CNJ01820	2	1	8459	TRUE	FALSE	FALSE
CNJ01830	1	1	7031	FALSE	FALSE	FALSE
CNJ01840	7	2	788	TRUE	TRUE	FALSE
CNJ01850	5	2	1866	TRUE	TRUE	FALSE
CNJ01860	6	2	1151	TRUE	TRUE	FALSE
CNJ01870	1	1	34731	FALSE	FALSE	FALSE
CNJ01880	4	3	394	TRUE	TRUE	FALSE
CNJ01885	3	3	1109	TRUE	FALSE	FALSE
CNJ01890	10	2	2163	TRUE	FALSE	FALSE
CNJ01900	3	3	5475	TRUE	FALSE	FALSE
CNJ01910	3	2	989	TRUE	FALSE	FALSE
CNJ01920	1	1	62646	FALSE	FALSE	FALSE
CNJ01930	2	2	7486	TRUE	FALSE	FALSE
CNJ01940	3	2	1108	TRUE	FALSE	FALSE
CNJ01950	1	1	14318	FALSE	FALSE	FALSE
CNJ01960	2	2	552	TRUE	FALSE	FALSE
CNJ01970	3	2	5471	TRUE	FALSE	FALSE
CNJ01980	5	2	223	TRUE	TRUE	FALSE
CNJ01990	1	1	2896	FALSE	FALSE	FALSE
CNJ02000	1	1	3850	FALSE	FALSE	FALSE
CNJ02010	4	1	645	FALSE	TRUE	FALSE
CNJ02020	3	2	187	TRUE	TRUE	FALSE
CNJ02030	6	3	574	TRUE	FALSE	FALSE
CNJ02035	1	1	36633	FALSE	FALSE	FALSE
CNJ02040	2	2	2216	FALSE	FALSE	FALSE
CNJ02050	2	1	4276	TRUE	FALSE	FALSE
CNJ02060	1	1	2332	FALSE	FALSE	FALSE
CNJ02065	3	2	269	TRUE	TRUE	FALSE
CNJ02080	4	3	3365	TRUE	FALSE	FALSE
CNJ02090	4	2	3666	TRUE	FALSE	FALSE
CNJ02100	1	1	35371	FALSE	FALSE	FALSE
CNJ02110	4	2	813	TRUE	TRUE	FALSE
CNJ02120	1	1	75771	FALSE	FALSE	FALSE
CNJ02130	4	2	1305	TRUE	FALSE	FALSE
CNJ02140	1	1	2854	FALSE	FALSE	FALSE
CNJ02150	7	2	771	TRUE	FALSE	FALSE
CNJ02160	1	1	5573	FALSE	FALSE	FALSE
CNJ02170	2	1	1424	TRUE	FALSE	FALSE
CNJ02180	4	2	847	TRUE	FALSE	FALSE
CNJ02200	3	2	4086	TRUE	FALSE	FALSE
CNJ02210	1	1	96984	FALSE	FALSE	FALSE
CNJ02220	1	1	268	FALSE	FALSE	FALSE
CNJ02230	1	1	1757	FALSE	FALSE	FALSE
CNJ02240	1	1	9458	FALSE	FALSE	FALSE
CNJ02250	1	1	13157	FALSE	FALSE	FALSE
CNJ02260	1	1	34677	FALSE	FALSE	FALSE
CNJ02270	1	1	11807	FALSE	FALSE	FALSE
CNJ02280	3	2	2494	TRUE	FALSE	FALSE
CNJ02290	1	1	8548	FALSE	FALSE	FALSE
CNJ02300	2	2	3772	TRUE	FALSE	FALSE
CNJ02310	2	2	2591	TRUE	FALSE	FALSE
CNJ02320	3	2	4488	TRUE	FALSE	FALSE
CNJ02330	1	1	9687	FALSE	FALSE	FALSE
CNJ02335	2	2	2705	TRUE	FALSE	FALSE
CNJ02340	4	2	1948	TRUE	FALSE	FALSE
CNJ02350	2	2	2522	TRUE	FALSE	FALSE
CNJ02360	1	1	4301	FALSE	FALSE	FALSE
CNJ02365	5	3	91	TRUE	TRUE	FALSE
CNJ02370	5	3	1391	TRUE	FALSE	FALSE
CNJ02380	1	1	1586	FALSE	FALSE	FALSE
CNJ02390	2	1	333	FALSE	TRUE	FALSE
CNJ02400	7	2	974	TRUE	FALSE	FALSE
CNJ02410	3	2	2129	FALSE	TRUE	FALSE
CNJ02420	2	2	2495	TRUE	FALSE	FALSE
CNJ02430	2	2	56	TRUE	FALSE	FALSE
CNJ02435	1	1	411	FALSE	FALSE	FALSE
CNJ02440	3	2	9893	TRUE	FALSE	FALSE
CNJ02450	4	3	22	TRUE	FALSE	TRUE
CNJ02455	1	1	1574	FALSE	FALSE	FALSE
CNJ02460	1	1	7876	FALSE	FALSE	FALSE
CNJ02470	1	1	3530	FALSE	FALSE	FALSE
CNJ02480	2	2	6581	TRUE	FALSE	FALSE
CNJ02490	1	1	24386	FALSE	FALSE	FALSE
CNJ02500	3	2	1768	TRUE	FALSE	FALSE
CNJ02510	1	1	12718	FALSE	FALSE	FALSE
CNJ02520	2	2	361	TRUE	FALSE	FALSE
CNJ02530	1	1	1177	FALSE	FALSE	FALSE
CNJ02540	1	1	31955	FALSE	FALSE	FALSE
CNJ02550	1	1	10365	FALSE	FALSE	FALSE
CNJ02553	4	2	836	TRUE	FALSE	FALSE
CNJ02555	3	2	125	TRUE	TRUE	FALSE
CNJ02560	10	2	248	TRUE	TRUE	FALSE
CNJ02580	6	2	728	TRUE	FALSE	FALSE
CNJ02590	2	2	412	TRUE	FALSE	FALSE
CNJ02600	2	2	870	TRUE	FALSE	FALSE
CNJ02610	5	2	1556	TRUE	TRUE	FALSE
CNJ02620	2	2	312	FALSE	FALSE	FALSE
CNJ02630	1	1	9903	FALSE	FALSE	FALSE
CNJ02640	2	2	290	TRUE	FALSE	FALSE
CNJ02650	1	1	123547	FALSE	FALSE	FALSE
CNJ02660	8	3	181	TRUE	FALSE	FALSE
CNJ02670	1	1	10025	FALSE	FALSE	FALSE
CNJ02680	8	2	180	TRUE	FALSE	FALSE
CNJ02690	1	1	49112	FALSE	FALSE	FALSE
CNJ02700	1	1	1617	FALSE	FALSE	FALSE
CNJ02710	4	2	3022	TRUE	TRUE	FALSE
CNJ02720	2	2	222	TRUE	FALSE	FALSE
CNJ02730	2	2	1550	TRUE	FALSE	FALSE
CNJ02740	4	2	639	TRUE	FALSE	FALSE
CNJ02745	5	3	192	TRUE	FALSE	FALSE
CNJ02750	1	1	27847	FALSE	FALSE	FALSE
CNJ02760	4	2	328	TRUE	FALSE	FALSE
CNJ02765	1	1	3898	FALSE	FALSE	FALSE
CNJ02770	2	2	3019	FALSE	FALSE	FALSE
CNJ02870	1	1	42656	FALSE	FALSE	FALSE
CNJ02880	2	2	1480	FALSE	FALSE	FALSE
CNJ02890	11	2	1110	TRUE	FALSE	FALSE
CNJ02900	2	2	9214	TRUE	FALSE	FALSE
CNJ02910	5	2	389	TRUE	FALSE	FALSE
CNJ02915	1	1	2779	FALSE	FALSE	FALSE
CNJ02920	3	2	13342	TRUE	TRUE	FALSE
CNJ02935	5	2	187	TRUE	FALSE	FALSE
CNJ02940	4	2	1552	TRUE	FALSE	FALSE
CNJ02950	2	2	6784	TRUE	FALSE	FALSE
CNJ02960	4	3	2111	TRUE	FALSE	FALSE
CNJ02970	8	4	1106	TRUE	TRUE	FALSE
CNJ02980	2	1	111	FALSE	TRUE	FALSE
CNJ02985	2	1	75	FALSE	TRUE	FALSE
CNJ02990	1	1	2343	FALSE	FALSE	FALSE
CNJ03000	5	2	150	TRUE	TRUE	FALSE
CNJ03005	3	2	130	TRUE	TRUE	FALSE
CNJ03020	9	3	255	TRUE	TRUE	FALSE
CNJ03030	8	2	582	TRUE	FALSE	FALSE
CNJ03040	2	2	10200	TRUE	FALSE	FALSE
CNJ03050	2	1	3365	FALSE	TRUE	FALSE
CNJ03070	1	1	903	TRUE	FALSE	FALSE
CNJ03080	5	2	151	TRUE	FALSE	FALSE
CNJ03090	5	3	3774	TRUE	FALSE	FALSE
CNJ03095	2	2	4991	TRUE	FALSE	FALSE
CNJ03100	3	2	431	TRUE	FALSE	FALSE
CNJ03110	1	1	49048	FALSE	FALSE	FALSE
CNJ03120	1	1	212430	FALSE	FALSE	FALSE
CNJ03130	1	1	3354	FALSE	FALSE	FALSE
CNJ03140	4	3	836	TRUE	FALSE	FALSE
CNJ03150	4	2	35	TRUE	FALSE	FALSE
CNJ03153	1	1	4040	FALSE	FALSE	FALSE
CNJ03155	2	2	347	TRUE	FALSE	FALSE
CNJ03160	2	1	23055	FALSE	TRUE	FALSE
CNJ03170	3	3	1781	TRUE	FALSE	FALSE
CNJ03173	1	1	3762	FALSE	FALSE	FALSE
CNJ03175	6	3	926	TRUE	TRUE	TRUE
CNJ03177	5	3	87	TRUE	TRUE	FALSE
CNJ03179	5	3	466	TRUE	TRUE	FALSE
CNJ03180	1	1	12037	FALSE	FALSE	FALSE
CNJ03190	2	2	897	TRUE	FALSE	FALSE
CNJ03200	2	2	2201	TRUE	FALSE	FALSE
CNJ03210	1	1	8655	FALSE	FALSE	FALSE
CNJ03220	2	2	11910	TRUE	FALSE	FALSE
CNJ03230	4	2	441	TRUE	FALSE	FALSE
CNJ03235	2	1	2253	FALSE	TRUE	FALSE
CNJ03240	1	1	23994	FALSE	FALSE	FALSE
CNJ03245	5	2	361	TRUE	FALSE	FALSE
CNJ03250	3	2	4188	TRUE	FALSE	FALSE
CNJ03260	1	1	206705	FALSE	FALSE	FALSE
CNJ03270	1	1	37038	FALSE	FALSE	FALSE
CNJ03275	2	2	16	TRUE	FALSE	FALSE
CNJ03280	6	2	1275	TRUE	FALSE	FALSE
CNJ03290	1	1	12028	FALSE	FALSE	FALSE
CNJ03300	9	2	110	TRUE	TRUE	FALSE
CNJ03310	3	2	1501	TRUE	TRUE	FALSE
CNJ03320	7	2	633	TRUE	TRUE	FALSE
CNJ03330	2	2	10302	TRUE	FALSE	FALSE
CNJ03340	4	3	1718	TRUE	FALSE	FALSE
CNJ03350	1	1	2506	FALSE	FALSE	FALSE
CNJ03360	1	1	13892	FALSE	FALSE	FALSE
CNJ03365	5	2	1220	TRUE	FALSE	FALSE
CNJ03370	1	1	37175	FALSE	FALSE	FALSE
CNJ03380	3	2	1569	TRUE	FALSE	FALSE
CNJ03390	7	3	196	TRUE	FALSE	TRUE
CNJ03400	3	1	1999	FALSE	TRUE	FALSE
CNJ03410	5	2	354	FALSE	TRUE	FALSE
CNJ03420	4	2	177	TRUE	TRUE	FALSE
CNJ03430	4	2	195	TRUE	FALSE	FALSE
CNK00010	5	3	1171	TRUE	FALSE	FALSE
CNK00020	1	1	3630	FALSE	FALSE	FALSE
CNK00030	4	3	1190	TRUE	TRUE	FALSE
CNK00040	7	3	221	TRUE	FALSE	FALSE
CNK00050	3	1	450	FALSE	TRUE	FALSE
CNK00060	3	2	21117	FALSE	TRUE	FALSE
CNK00070	3	3	67605	TRUE	FALSE	FALSE
CNK00080	3	2	2706	TRUE	FALSE	FALSE
CNK00090	6	3	1264	TRUE	TRUE	FALSE
CNK00100	10	2	653	TRUE	FALSE	FALSE
CNK00110	1	1	90778	FALSE	FALSE	FALSE
CNK00120	3	2	3340	TRUE	FALSE	FALSE
CNK00130	2	2	8855	TRUE	FALSE	FALSE
CNK00140	6	3	581	TRUE	FALSE	FALSE
CNK00150	2	2	1869	TRUE	FALSE	FALSE
CNK00170	2	2	14311	TRUE	FALSE	FALSE
CNK00180	5	2	7528	TRUE	TRUE	FALSE
CNK00190	3	2	1443	TRUE	FALSE	FALSE
CNK00200	1	1	9561	FALSE	FALSE	FALSE
CNK00205	5	3	1760	TRUE	TRUE	FALSE
CNK00210	1	1	31055	FALSE	FALSE	FALSE
CNK00220	3	2	5073	TRUE	FALSE	FALSE
CNK00230	6	3	2522	TRUE	FALSE	FALSE
CNK00240	5	2	1380	TRUE	FALSE	FALSE
CNK00250	3	2	4699	TRUE	FALSE	FALSE
CNK00260	3	2	2799	TRUE	TRUE	FALSE
CNK00270	2	2	1269	TRUE	FALSE	FALSE
CNK00280	1	1	9278	FALSE	FALSE	FALSE
CNK00290	1	1	37769	FALSE	FALSE	FALSE
CNK00300	1	1	5835	FALSE	FALSE	FALSE
CNK00320	3	2	585	TRUE	FALSE	FALSE
CNK00330	5	3	1149	TRUE	TRUE	TRUE
CNK00340	1	1	1094	TRUE	FALSE	FALSE
CNK00350	2	2	1159	TRUE	FALSE	FALSE
CNK00360	2	2	1535	TRUE	FALSE	FALSE
CNK00370	1	1	11180	FALSE	FALSE	FALSE
CNK00380	2	2	4370	TRUE	FALSE	FALSE
CNK00390	2	2	1161	TRUE	FALSE	FALSE
CNK00400	5	2	1435	TRUE	FALSE	FALSE
CNK00410	2	2	587	TRUE	FALSE	FALSE
CNK00420	6	2	489	TRUE	FALSE	FALSE
CNK00430	7	3	572	TRUE	TRUE	FALSE
CNK00440	5	2	576	TRUE	FALSE	FALSE
CNK00445	1	1	4630	FALSE	FALSE	FALSE
CNK00450	1	1	4326	FALSE	FALSE	FALSE
CNK00460	1	1	36297	FALSE	FALSE	FALSE
CNK00470	2	2	4534	TRUE	FALSE	FALSE
CNK00480	1	1	2760	FALSE	FALSE	FALSE
CNK00540	1	1	2142	FALSE	FALSE	FALSE
CNK00550	4	4	1376	TRUE	FALSE	FALSE
CNK00560	5	3	481	TRUE	FALSE	FALSE
CNK00570	1	1	1843	FALSE	FALSE	FALSE
CNK00580	1	1	10422	FALSE	FALSE	FALSE
CNK00590	3	2	1869	TRUE	TRUE	FALSE
CNK00595	2	2	7645	TRUE	FALSE	FALSE
CNK00600	3	2	2394	TRUE	FALSE	FALSE
CNK00610	1	1	3720	FALSE	FALSE	FALSE
CNK00630	1	1	14270	FALSE	FALSE	FALSE
CNK00635	3	2	202	TRUE	FALSE	FALSE
CNK00640	7	2	175	TRUE	FALSE	FALSE
CNK00650	13	4	285	TRUE	TRUE	FALSE
CNK00660	2	2	7064	TRUE	FALSE	FALSE
CNK00670	1	1	4048	FALSE	FALSE	FALSE
CNK00680	1	1	24450	FALSE	FALSE	FALSE
CNK00690	4	2	1826	TRUE	FALSE	FALSE
CNK00710	3	2	3475	TRUE	FALSE	FALSE
CNK00720	2	2	995	TRUE	FALSE	FALSE
CNK00730	3	2	870	TRUE	FALSE	FALSE
CNK00740	6	2	300	TRUE	FALSE	FALSE
CNK00750	2	2	2549	TRUE	FALSE	FALSE
CNK00760	1	1	5806	FALSE	FALSE	FALSE
CNK00770	5	2	322	TRUE	FALSE	FALSE
CNK00780	4	2	2591	TRUE	FALSE	FALSE
CNK00790	2	2	1052	TRUE	FALSE	FALSE
CNK00800	5	2	399	TRUE	FALSE	FALSE
CNK00810	6	3	935	TRUE	FALSE	FALSE
CNK00825	1	1	1141	FALSE	FALSE	FALSE
CNK00830	6	2	627	TRUE	FALSE	FALSE
CNK00840	3	2	58	TRUE	FALSE	FALSE
CNK00850	2	1	222	FALSE	TRUE	FALSE
CNK00860	2	2	828	TRUE	FALSE	FALSE
CNK00870	2	2	610	TRUE	FALSE	FALSE
CNK00880	4	2	87	TRUE	TRUE	FALSE
CNK00890	5	3	384	TRUE	TRUE	FALSE
CNK00900	6	2	707	TRUE	FALSE	FALSE
CNK00910	3	2	728	TRUE	FALSE	FALSE
CNK00920	2	2	1112	TRUE	FALSE	FALSE
CNK00930	6	2	5409	TRUE	FALSE	FALSE
CNK00940	2	2	10768	TRUE	FALSE	FALSE
CNK00950	1	1	4145	FALSE	FALSE	FALSE
CNK00960	8	2	793	TRUE	TRUE	FALSE
CNK00970	1	1	14865	FALSE	FALSE	FALSE
CNK00980	5	3	859	TRUE	FALSE	FALSE
CNK00990	2	2	1087	TRUE	FALSE	FALSE
CNK01000	4	3	3631	TRUE	FALSE	FALSE
CNK01010	3	2	511	TRUE	FALSE	FALSE
CNK01020	2	2	1017	TRUE	FALSE	FALSE
CNK01030	6	3	1004	TRUE	FALSE	FALSE
CNK01040	6	2	1741	TRUE	TRUE	FALSE
CNK01050	1	1	32026	FALSE	FALSE	FALSE
CNK01060	3	1	180	TRUE	FALSE	FALSE
CNK01070	2	2	3959	TRUE	FALSE	FALSE
CNK01080	1	1	51204	FALSE	FALSE	FALSE
CNK01090	3	2	3315	TRUE	FALSE	FALSE
CNK01100	3	2	2104	TRUE	FALSE	FALSE
CNK01120	4	2	248	TRUE	TRUE	FALSE
CNK01130	5	2	1144	TRUE	FALSE	FALSE
CNK01140	2	2	2383	TRUE	FALSE	FALSE
CNK01150	4	3	4940	TRUE	FALSE	FALSE
CNK01170	6	3	1298	TRUE	FALSE	FALSE
CNK01190	2	2	12164	TRUE	FALSE	FALSE
